"","naics","year","emp","pay","prode","prodh","prodw","vship.x","matcost","vadd","invest","invent","energy","cap","equip","plant","piship","pimat","piinv","pien","dtfp5","tfp5","dtfp4","tfp4","m","m5","mCHN","lwc5","chn","x","vship.y","pen5","penCHN","pen5_lag","pen5_lag2","pen5_lag3","pen5_lag4","pen5_lag5","x_lag","x_lag2","vship_lag","vship_lag2","vship_pc","vship_pc_lag","dm","dm_lag","dm_pc","dm_pc_lag","m_lag","m_pc","m_pc_lag","x_pc","x_pc_lag","x_pc_lag2","x_pc_lag3","m5_lag","m5_lag2","m0","m0_lag","prod","prod_lag","prod_lag2","prod_lag3","prod_pc","prod_pc_lag","cap_lag","cap_lag2","cap_lag3","invest_lag","invest_lag2","invest_lag3","invest_pc","invest_pc_lag","emp_lag","plant_lag","equip_lag","equip_pc","equip_pc_lag","emp_pc","emp_pc_lag","emp_pc_lag2","emp_pc_lag3","cap_pc","cap_pc_lag","cap_pc_lag2","cap_pc_lag3"
"5352",334210,2007,30.8,1851.2,12.9,25.2,562.8,18993.2,8888.3,9299.3,659.3,1432.4,129.4,13.3981,9364.6,4033.5,0.569999993,0.628000021,0.894999981,1.203999996,-0.174999997,0.860000014,-0.173999995,0.861000001,1201.10594617249,993.729597948492,963.105909734964,0.827345490455627,0.801849246025085,458.434204101562,NA,0.0503514418281387,NA,0.126319758030044,0.125364985131526,0.106463113018868,0.0894353369241742,0.064826979936793,4952.41064453125,5134.064453125,25230.3,19058.9,-0.247206731588606,0.323806725466842,19735.8717420709,34400.4661972485,-0.426290573246665,34400.4661972485,14122.5768417798,-0.914951360532224,0.0528065917514111,-0.907432109934625,-0.0353820662463988,0.181882047889171,0.282083012474807,4345.45856615715,3427.36000666604,207.376348224003,9777.1182756226,301.925324675325,483.67868852459,315.856725146199,288.236842105263,-0.375772942164735,0.531323065230644,13.4497,14.2019,14.9097,736.1,191.6,254.9,-0.10433365031925,2.84185803757829,30.5,4045.4,9404.3,-0.00422147315589665,-0.0704917222634051,0.00983606557377052,-0.108187134502924,-0.0999999999999999,-0.170305676855895,-0.00383651679963113,-0.0529647441539512,-0.0474724508206068,-0.0197371448858966
"5371",334220,2007,91.8,6466,33,65.8,1558.9,40285.9,16871.3,22783,778.3,5193.4,165.4,15.2806,11524,3756.6,0.874000013,0.582000017,0.907999992,1.110000014,0.017000001,0.874000013,0.017000001,0.874000013,982.543528769165,277.565898298053,259.555680473335,0.282497316598892,0.264167100191116,1632.62438964844,NA,0.00700290556185565,NA,0.189922735070957,0.163995580370776,0.0995363872989356,0.064864976364926,0.0532187493106035,3578.89379882812,3178.1162109375,40070.2,35265,0.00538305274243713,0.136259747625124,39635.8191391207,72235.2970132041,-0.451295685378361,72235.2970132041,35743.9908120323,-0.972511644434554,0.0909383271772557,-0.543818710076554,0.126105391146915,-0.0577975653188986,0.400918966109893,13719.1251774107,10635.3316021527,704.977630471112,22024.8656346216,248.18082788671,247.700255102041,251.79920212766,206.737723214286,0.00194013843252392,-0.016278633891543,15.1122,15.3541,15.4982,1221.4,788.1,796.1,-0.362780415916162,0.549803324451212,78.4,3531.8,11580.4,-0.00487029808987597,-0.0279027600564099,0.170918367346939,0.0425531914893617,-0.160714285714286,-0.0186199342825849,0.0111433146729132,-0.0157547495457239,-0.00929785394432901,-0.00404213069770126
"5390",334290,2007,17.5,855.8,8,15.2,257.5,4786.1,2088.4,2703,68.6,608.5,37.4,1.4147,1107.9,306.8,1.032999992,0.841000021,0.852999985,1.194000006,0.054000001,0.850000024,0.052999999,0.851000011,973.878583327634,305.463549488457,302.108035404235,0.313656717538834,0.310211181640625,704.3330078125,NA,0.0604202855848597,NA,0.071065932090977,0.0644631329942261,0.0676064772576767,0.0446797297494916,0.0359374417209343,756.022216796875,601.052185058594,4451.6,4346.7,0.0751415221493396,0.0241332505118827,5055.64557551513,4712.47433009478,0.0728218811142997,4712.47433009478,1016.89654689166,-0.0423031858014625,0.0610005293808877,-0.06836996034769,0.257831242595306,0.118144443488148,-0.0248093716172763,334.896380722988,303.239703740459,668.415033839177,682.000166168669,154.457142857143,153.664634146341,146.791666666667,137.908571428571,0.00515739171348061,0.0468212374431439,1.4473,1.4882,1.5031,65.3,56.8,66.8,0.0505359877488514,0.149647887323944,16.4,306.6,1140.7,-0.0287542736915928,-0.0371402042711235,0.0670731707317074,-0.0238095238095239,-0.04,-0.208144796380091,-0.0225247011676915,-0.0274828652062894,-0.00991284678331443,-0.0062148760330579
"5409",334310,2007,16.1,735.9,8.7,16.5,265.9,7330.7,3868.2,3455.6,129.3,972.3,31.5,3.3688,2082.1,1286.7,0.851999998,0.827000022,0.884000003,1.162999988,0.059,1.261000037,0.059999999,1.261999965,11010.3042520646,6032.684112499,5962.00592719764,0.54791259765625,0.54149329662323,2443.90576171875,NA,0.3794833450999,NA,0.356775471393746,0.319207016919828,0.279717427929589,0.261930537696767,0.236547122176072,3327.65844726562,2953.224609375,9587.8,10371.2,-0.235413754980287,-0.0755360999691455,15897.0984903458,53344.5582984006,-0.70199212445588,53344.5582984006,47084.4167456662,-0.766158210867548,0.149329630748457,-0.265577943034708,0.126788134130396,0.123326106932469,0.191873611900955,19032.029933203,15444.7763776537,4977.62013956555,28052.3868124632,214.633540372671,182.133333333333,161.765625,161.852216748768,0.178441839527841,0.12590875430632,3.4405,3.5468,3.5955,137.9,111.6,168.8,-0.0623640319071791,0.235663082437276,18,1317.2,2123.3,-0.0194037583007584,-0.0356526478335907,-0.105555555555555,-0.0625,-0.0541871921182267,-0.147058823529412,-0.0208399941868914,-0.0299706777940679,-0.0135447086636072,-0.0220850218946338
"5428",334411,2007,5.2,272.7,3.7,7.3,177,1089.3,365,727.2,24.7,234.5,18.5,2.7493,1159.1,1590.2,0.754999995,0.984000027,1.11500001,1.266000032,0.256000012,1.447999954,0.256999999,1.450000048,378.837536457693,20.4015498962253,19.5511269040871,0.0538530312478542,0.0516082085669041,281.321624755859,NA,0.0171901553518696,NA,0.0329452334259699,0.0370591582727099,0.0242858819543954,0.0334300513313089,0.0299299796025633,427.612670898438,717.886352539062,811.8,963.3,0.341832963784183,-0.157271877919651,1186.81591170183,952.37525294763,0.24616416483797,952.37525294763,568.187923846068,-0.333253100676024,-0.264876759961615,-0.342111111523456,-0.404344894723194,-0.267130984965588,-0.0654968905111971,31.3762250174768,37.7384098181501,358.435986561468,536.811698828591,139.846153846154,100.545454545455,96.9038461538462,87.265625,0.390874947836973,0.0375796063432499,2.8405,2.9557,3.0689,32,14.5,18.4,-0.228125,1.20689655172414,4.4,1606.9,1233.6,-0.0603923476005188,-0.0757473589570691,0.181818181818182,-0.153846153846154,-0.1875,-0.304347826086956,-0.0321070234113711,-0.0389755387894576,-0.0368861807162177,-0.0297195611622245
"5447",334412,2007,41,1961.4,26.3,52.8,836.2,7024.8,3501.1,3550.6,338.1,817,126.2,5.4009,3828.5,1572.4,0.976000011,0.662,1.093000054,1.152999997,-0.050000001,0.768000007,-0.052000001,0.765999973,2262.13926376309,760.201087141642,720.904829740524,0.336054056882858,0.318682789802551,1871.84741210938,NA,0.102520791697557,NA,0.132936485376515,0.0973809630729929,0.0712745584957509,0.0616218314360579,0.0497556026652475,2212.970703125,2105.90161132812,5335.3,5182.6,0.31666447997301,0.0294639756106973,7415.09185165372,5378.26912519657,0.378713426019324,5378.26912519657,2255.93982832157,0.00274804999836114,0.0447880012869493,-0.154147224151641,0.0508423998637571,-0.0120340081824887,0.0609206349746412,714.968194912653,509.879957135068,1501.93817662145,1540.97163340892,86.6,103.855828220859,96.4686567164179,91.2078947368421,-0.166151755914582,0.0765758719555568,5.5894,5.836,6.0337,177.5,123.8,169.1,0.904788732394366,0.433764135702746,32.6,1580.3,4009.1,-0.0450475168990546,-0.0556157542636389,0.257668711656442,-0.026865671641791,-0.118421052631579,-0.0547263681592041,-0.0337245500411492,-0.042254969156957,-0.032765964499395,-0.0400451840773856
"5466",334413,2007,155,11099.8,82,168.1,4381.5,72397.7,19935.3,52621.3,6558.2,6566.3,1040.8,91.6969,66910.4,24786.5,0.133000001,0.814999998,1.11500001,1.131000042,0.120999999,4.818999767,0.120999999,4.821000099,6961.70457018306,1149.24540662579,822.076849877834,0.165081039071083,0.118085570633411,11058.8251953125,NA,0.0168262907451796,NA,0.0865283501067374,0.0680424318940747,0.0649568324069837,0.073147552066375,0.0749737690768107,45242.8046875,41120.69140625,70213,75490.7,0.0311153205246891,-0.0699119229256054,68300.5793748706,53384.8858137294,0.279399184502989,53384.8858137294,28414.6905012294,-0.754996290743274,0.0652189909260865,-0.755567205178862,0.100244260013183,-0.0251947083121045,0.0243971988043011,4619.30609009857,4153.64917370491,5812.45916355727,23795.3844111308,339.492258064516,412.068835098336,451.021036814425,412.116777531412,-0.176127313817605,-0.0863644897612979,92.0411,89.7579,90.1067,5814.4,7660.7,5073.9,0.127923775454045,-0.241009307243463,132.2,24685.8,67355.3,-0.00660527085470644,0.0246941752963924,0.172465960665658,-0.00676183320811424,-0.0162601626016261,-0.0967957276368491,-0.00373963370711563,0.0254373152669571,-0.00387096630994156,-0.0099089645472675
"5485",334414,2007,6.6,269,4.2,8.9,126.1,1096.6,387.5,703.6,24.7,197.6,20.4,1.7153,1141.2,574.1,1.027999997,0.727999985,1.090000033,1.126999974,0.052999999,0.739000022,0.052999999,0.741999984,1400.62447292218,97.6686625157017,84.0478003174067,0.0697322264313698,0.0600073784589767,1452.80419921875,NA,0.0935147133532525,NA,0.074146190361127,0.0636349014230324,0.090037811605124,0.0538141026591371,0.0328880454256969,1616.52648925781,1377.06604003906,1178.6,1179.1,-0.0695740709316138,-0.000424052243236367,1044.42027370343,1092.66266515749,-0.0441512215914348,1092.66266515749,1530.5891544153,-0.0849115395324791,0.160758275135323,-0.101280301391307,0.173891768627129,-0.21123918566844,0.0782154593545673,81.0167739712633,71.3121603103355,1302.95581040648,1449.57238044403,106.606060606061,100,87.2692307692308,85.5925925925926,0.0660606060606061,0.145879241956809,1.7874,1.8672,1.9468,40.1,34.6,35.1,-0.384039900249377,0.158959537572254,7.4,577.3,1210.1,-0.0569374431865134,-0.0593859308200545,-0.108108108108108,-0.0512820512820512,-0.037037037037037,-0.1,-0.0403379210025736,-0.0427377892030848,-0.0408876104376412,-0.0295114656031904
"5504",334415,2007,4.7,185.6,3.3,6.3,104.7,614.3,219.8,388.6,25.8,128.8,10.9,0.8315,464.1,367.4,1.136999965,0.727999985,1.08099997,1.106999993,0.039000001,0.643000007,0.037,0.644999981,831.077959059505,115.370233558584,99.9175165705383,0.138819992542267,0.12022640556097,360.521514892578,NA,0.106346083095979,NA,0.114959239274106,0.0649173737906566,0.0587609474488948,0.0319768550489248,0.0372431721747204,381.639343261719,343.958740234375,601,656.9,0.0221297836938435,-0.0850966661592327,1084.85644416693,1211.21207207208,-0.10432163847987,1211.21207207208,991.851415333804,-0.16209429536398,0.39575041631214,-0.0553345160607787,0.109549776236731,-0.112441780480766,0.244499388761083,139.24001840502,66.4470602667425,715.707725500921,852.611396928784,82.6808510638298,82.22,78.0363636363636,87.2592592592593,0.00560509686000721,0.0536113699906804,0.8573,0.8846,0.9052,20.9,19.9,24.8,0.23444976076555,0.050251256281407,5,370.6,486.7,-0.046435175672899,-0.0488567520031268,-0.06,-0.0909090909090909,0.0185185185185185,-0.0526315789473684,-0.0300944826781756,-0.0308614062853268,-0.0227574016791869,-0.00930283462843391
"5523",334416,2007,11.5,417.6,8.2,16.2,223.8,1795.3,892.9,914.1,42.9,255,16.4,0.6163,317,299.3,1.110000014,0.727999985,1.088999987,1.166000009,0.082999997,0.882000029,0.082999997,0.879999995,965.220867316937,381.749394905753,348.275237984955,0.395504713058472,0.360824406147003,588.598022460938,NA,0.175765633576668,NA,0.218219968688628,0.232126911269105,0.214883490101709,0.162054606351327,0.131226248881068,609.703674316406,466.526184082031,1389.4,1168.3,0.292140492298834,0.189249336642986,2171.922844856,1747.03515164284,0.243205005241945,1747.03515164284,967.338825959247,-0.0021894692795043,0.0609725965393346,-0.0346162451442206,0.306901295403388,-0.0733773770832239,0.111975300711852,381.237956089433,374.541656647576,583.471472411184,586.100869869813,79.4869565217391,72.4123711340206,69.3157894736842,66.5,0.0976985738338121,0.0446735395189002,0.6246,0.6472,0.665,24,9.9,13.5,0.7875,1.42424242424242,9.7,299.9,324.7,-0.0237141977209732,-0.0582946635730859,0.185567010309278,0.0210526315789473,-0.0865384615384616,-0.0714285714285713,-0.0132885046429716,-0.0349196538936958,-0.0267669172932331,-0.033008579322379
"5542",334417,2007,21.8,941.1,15.7,30.5,532.1,4498,1664.7,2853.9,156.1,639.8,48,2.7887,1937.6,851.1,1.097000003,0.726000011,1.075000048,1.136000037,-0.004,0.765999973,-0.004,0.764999986,3275.34550484386,934.615470331395,863.827297449112,0.285348653793335,0.263736248016357,3014.11352539062,NA,0.196379473487814,NA,0.175653987496913,0.152464981102447,0.140869822093356,0.113922226090361,0.105353873435493,2701.78173828125,2182.36547851562,4447.3,3987.9,0.0114001753873136,0.115198475388049,4759.23197945324,4919.85863983091,-0.0326486332508108,4919.85863983091,3174.34037811216,0.031819248946382,0.114820013934607,0.115602153454507,0.238006083251883,0.0491229247944438,0.155492283876322,864.192788007436,709.409829693381,2340.73003451247,2310.14759010472,130.912844036697,128.057522123894,114.257777777778,108.290909090909,0.0222971822775156,0.120777286365182,2.8778,2.972,3.0571,95.2,94.7,95.2,0.639705882352941,0.00527983104540655,22.6,858.3,2019.5,-0.0405545927209706,-0.0417101641833539,-0.0353982300884956,0.00444444444444451,0.0227272727272727,-0.0393013100436681,-0.0309611508791439,-0.0316958277254374,-0.0278368388341892,-0.015902140672783
"5561",334418,2007,76.4,3381,47.2,96.3,1435.9,23560.7,16131,7394.7,482.8,2884.3,142.8,8.0103,5477.8,2532.5,0.736000001,0.569999993,1.108999968,1.105000019,0.037,0.851999998,0.037,0.851000011,2182.7390987887,456.526618705597,435.382272082381,0.209153085947037,0.199466019868851,1320.30810546875,NA,0.0186923870993634,NA,0.149313422105541,0.126975762530069,0.123492510085572,0.0934997944041932,0.0818619469509679,2390.53393554688,1884.33251953125,23845.8,22215.7,-0.0119559838629863,0.0733760358665268,24423.13099332,48787.1708595776,-0.499394398916547,48787.1708595776,27331.9047951244,-0.920139517711987,0.150502783413686,-0.447693217889121,0.268636989898974,0.1463373862654,-0.0714878856992579,7284.57943589124,5598.08898263448,1726.21248008311,20047.3253592332,96.7892670157068,98.1337748344371,115.213698630137,112.052197802198,-0.0137007653175333,-0.148245599254048,8.2106,8.3716,8.5104,320.3,357.5,356.8,0.507336871682797,-0.104055944055944,75.5,2551.8,5658.8,-0.0319855799816215,-0.027363355104847,0.0119205298013246,0.0342465753424658,0.00274725274725279,-0.0618556701030928,-0.0243952938883882,-0.0192316880882985,-0.0163094566647864,-0.00853944103358709
"5580",334419,2007,56.3,2590.7,33.1,66.9,2651.8,10501.2,4015.7,6592.5,295.5,1776.8,99,4.1402,3066.4,1073.8,1.042000055,0.674000025,1.09800005,1.159000039,0.048,0.852999985,0.048999999,0.851999998,9791.2600136071,4354.45341200009,3654.6712131612,0.44472861289978,0.373258531093597,3346.99169921875,NA,0.256968608433367,NA,0.252619411229937,0.218645521227481,0.201681652057279,0.16617127638536,0.142791274599761,3065.79858398438,2393.8359375,10308.7,9650.6,0.0186735475860196,0.0681926512341202,16945.4683143883,17425.2080691443,-0.027531364495181,17425.2080691443,10182.3066531287,-0.0384045239298946,0.107128550471911,0.0917193701841073,0.28070538835094,0.0472114702108467,0.172610566888735,4401.94580298639,3597.55078054406,5436.80660160701,5780.36085014232,117.095914742451,105.150592216582,93.8202995008319,90.4820261437908,0.113602047064699,0.120765897956334,4.22,4.2517,4.2746,215.9,263.3,240.6,0.368689207966651,-0.180022787694645,59.1,1061.8,3158.2,-0.0290671901716167,-0.013185851768529,-0.0473773265651439,-0.0166389351081531,-0.0179738562091503,-0.04375,-0.018909952606635,-0.00745584119293455,-0.0053572264071494,0.0398968520410645
"5599",334510,2007,62,4457.5,26.4,52.8,1175.4,22514.4,7069.5,15471.7,711.8,2736.9,83.8,6.1053,4598.6,1506.7,0.869000018,0.898000002,0.898000002,1.129999995,0.041000001,1.177999973,0.041999999,1.177999973,6732.21221265406,419.544964023633,351.562520176172,0.0623190328478813,0.0522209517657757,6604.9169921875,NA,0.0185297505305342,NA,0.013777804820166,0.00934272542979277,0.00824969592068785,0.00711409451627278,0.00773608351349364,6206.25830078125,5465.5029296875,21343.6,19628.3,0.0548548511029069,0.0873891269238803,22641.6952204666,21201.5242206565,0.0679277105184214,21201.5242206565,6064.18252143776,0.110159891931801,-0.00238678313685364,0.064234949962696,0.135532883363783,0.169889187480769,0.111295632635686,292.110462602228,189.110665692948,6312.66724863043,5772.07205883553,249.543548387097,261.893772893773,265.205426356589,232.967244701349,-0.0471573812932372,-0.012487125577753,5.7598,4.9582,4.7249,657,867.8,454.1,0.0834094368340943,-0.24291311362065,54.6,1454.2,4305.6,0.0680509104422148,0.146906049386005,0.135531135531135,0.0581395348837209,-0.00578034682080919,-0.0441988950276243,0.0599847216917255,0.161671574361664,0.0493767063853203,0.0491617630731653
"5618",334511,2007,147.6,11320.9,47,94.7,2496.1,46370.9,16268,30236.7,980.2,5629.9,304.3,16.3453,10700.6,5644.7,1.152999997,0.658999979,0.875,1.149999976,0.064000003,0.884000003,0.063000001,0.882000029,5224.47932111565,1115.60667002504,955.626637159847,0.213534519076347,0.182913273572922,555.363586425781,NA,0.0218574907152077,NA,0.010859857061795,0.00641238041173905,0.00367181589658885,0.00438858099551418,0.00301935680358076,419.087524414062,407.758819580078,40660.7,36875.4,0.140435358958405,0.102651089886482,51040.0157346899,43996.8484161101,0.160083450795554,43996.8484161101,3755.23594052414,0.391251948975124,0.25203387539197,0.325173273058533,0.0277828566544582,0.178407950291364,-0.688736346574323,477.799484968418,253.077095532324,4108.87265109061,3277.43645555573,204.855691056911,180.427158866183,181.968681718864,184.955003357958,0.135392766500553,-0.00847136352321397,16.2536,16.2081,16.1349,972.4,908.1,990.3,0.00802139037433162,0.0708071798260103,151.7,5653.2,10600.4,0.00945247349156642,0.00206076418429653,-0.027027027027027,0.104879825200291,-0.0779046339825386,0.0325936199722609,0.00564182704139387,0.00280723835613039,0.00453674953052101,0.0379078324413337
"5637",334512,2007,13.8,625.8,7.8,15,229.9,2906.8,1252.8,1664.6,55.6,297.8,22,1.2202,802.5,417.7,1.011999965,0.910000026,0.818000019,1.15199995,0.090000004,0.930000007,0.090000004,0.92900002,964.646088982525,177.392583443318,176.906279454008,0.183893948793411,0.183389827609062,437.526184082031,NA,0.0516589170266212,NA,0.0661589743559065,0.053594582030224,0.034596875964433,0.0254184684729331,0.0169554194286388,430.017852783203,362.78759765625,2325.6,2368.4,0.249914000687995,-0.0180712717446378,3433.91990490049,2865.77234710656,0.198252857861359,2865.77234710656,970.190199889767,-0.00571445775052317,-0.010675597710796,0.0174605106514345,0.185315748281603,0.267014056198575,0.0858634711611506,189.596559222089,160.047985019628,787.253505539207,780.593640667677,120.623188405797,107.379032258065,102.042857142857,127.064748201439,0.123340245010803,0.052293470259627,1.2395,1.2582,1.2738,55.4,64.5,54.5,0.00361010830324915,-0.141085271317829,12.4,418,821.5,-0.0231284236153378,-0.020624701955174,0.112903225806452,-0.114285714285714,0.00719424460431652,-0.13125,-0.0155707946752724,-0.0148625019869655,-0.012246820536976,-0.0205305651672433
"5656",334513,2007,35.2,1999.9,17.6,33.5,648.8,8748.7,3338.5,5401,140.9,1036.2,53.9,2.5652,1742.6,822.6,1.220000029,0.822000027,0.860000014,1.148000002,0.002,0.82099998,0.002,0.82099998,6273.20680986647,492.701919209212,448.891943793744,0.078540675342083,0.0715570151805878,2801.31420898438,NA,0.0403173508274589,NA,0.0339491680123831,0.0316210959010233,0.0263999483970177,0.0231939441639605,0.0208312891119838,2622.02270507812,2482.88598632812,8670,7745.7,0.00907727797001162,0.119330725434757,12220.5926008821,11785.9144721485,0.0368811541743981,11785.9144721485,5737.93717722665,0.0932860740902263,0.0425933419667329,0.068379081370658,0.0560383036177048,-0.0703461390057214,0.00936887278082213,400.121990594547,340.443397657713,5780.50489065726,5337.8151866321,153.4375,144.131720430108,123.002680965147,124.822404371585,0.0645644105414328,0.171777064525504,2.5638,2.4907,2.5167,156.1,40.8,121.3,-0.0973734785393977,2.82598039215686,37.2,816.8,1747,-0.00251860331997716,0.0332998166439936,-0.053763440860215,-0.00268096514745293,0.0191256830601092,-0.0213903743315507,0.000546064435603341,0.029349178945678,-0.0103309889935232,-0.0200911108515362
"5675",334514,2007,14.3,712.7,9,17.9,333.4,5575.5,3127.7,2457.2,105.5,440.2,28.7,1.2044,963.6,240.8,1.133999944,0.996999979,0.824999988,1.210000038,0.050000001,0.843999982,0.050000001,0.843999982,454.719261662569,94.767819353845,88.5656893998384,0.208409518003464,0.194770038127899,241.01823425293,NA,0.0163697579173975,NA,0.0194095478027269,0.0135731570713173,0.0129313662475636,0.00651142080642566,0.0047340128277692,249.793029785156,202.34228515625,5022.4,5199.9,0.110126632685569,-0.0341352718321506,5789.20102740964,5196.70980090098,0.114012759843917,5196.70980090098,424.102830686141,0.072191055473256,0.172226469256637,-0.0351282641464161,0.234507308209278,0.17521196561048,0.0558574666764483,100.865787297487,72.7433032598346,359.951442308724,323.237043388654,171.832167832168,134.270967741935,134.673202614379,132.662576687117,0.279741784258409,-0.00298674765755268,1.19,1.1358,1.1147,87,121.1,78.7,0.21264367816092,-0.281585466556565,15.5,240.2,949.8,0.0145293746051801,0.0493868080875041,-0.0774193548387096,0.0130718954248366,-0.0613496932515337,0.0723684210526317,0.0121008403361346,0.0477196689558021,0.0189288597829011,0.00269856975802815
"5694",334515,2007,42.5,3471,16.6,32.7,773.1,12793.8,4308.1,8467.5,363.9,2144.6,99.9,7.4316,4990.3,2441.3,1.021999955,0.629999995,0.90200001,1.095000029,0.085000001,0.73299998,0.083999999,0.734000027,4130.11264478904,475.580636842409,319.040467083454,0.115149557590485,0.0772474035620689,5482.84619140625,NA,0.0415678589736531,NA,0.0442004053836082,0.0303639332028543,0.0240666693568208,0.0177715472338635,0.0124032620385755,6625.03271484375,5830.71728515625,11459.6,11226.4,0.116426402317707,0.0207724649041546,11441.0664533828,9224.91317585683,0.240235678675655,9224.91317585683,4390.34589070058,-0.0592739734841293,0.144233035088224,-0.172404661622028,0.136229453571631,-0.0478897242284467,0.305794049394071,407.744902001461,280.338537432719,3654.53200794663,3982.60098869912,199.235294117647,194.648,169.512702078522,160.096774193548,0.0235671269041914,0.148279731331489,7.3881,7.1443,7.0785,443,593,381.3,-0.178555304740406,-0.252951096121417,37.5,2424.4,4963.7,0.00535890565505578,0.0526349273671933,0.133333333333333,-0.133949191685912,-0.0688172043010753,-0.00428265524625274,0.00588784667235147,0.0341251067284409,0.00929575475030025,0.0340822766318004
"5713",334516,2007,34.3,2438.7,11.8,23.2,509.6,11561.2,4302.8,7214,273,1581.2,59.2,3.2735,2257.3,1016.2,1.121000051,0.888999999,0.921000004,1.125,0.056000002,0.996999979,0.056000002,0.996999979,4305.4137446594,334.818277399754,328.316318336874,0.0777668058872223,0.07625662535429,1054.39172363281,NA,0.0226041897646731,NA,0.01997074906876,0.0209315305578773,0.0173639695058051,0.014630751439603,0.0138948182118491,872.01123046875,830.766723632812,10070.8,9155.2,0.147992215116972,0.100008738203425,14812.2220210266,12876.1231183765,0.150363497215002,12876.1231183765,3677.3343488453,0.170797468011393,0.0607189509869461,0.209149248073358,0.0496463154609536,0.132578313409404,0.104898694306692,257.145823775558,246.809228393715,3970.59546725964,3420.18852506974,210.320699708455,219.191780821918,205.258741258741,177.717171717172,-0.0404717780940439,0.0678803712705862,3.252,3.2325,3.118,228.9,228.2,285.7,0.192660550458716,0.00306748466257676,29.2,977.9,2274.1,-0.00738753792709192,-0.00880442836595052,0.174657534246575,0.0209790209790209,-0.037037037037037,-0.0804953560371516,0.00661131611316115,0.00603248259860784,0.036722257857601,0.0789300667843178
"5732",334517,2007,15.5,1378.1,5.5,11.6,329.2,10772.9,4181.4,6524.4,276.1,1468.9,29.7,1.4528,1067.6,385.2,1.039999962,0.699999988,0.903999984,1.146999955,-0.012,1.067999959,-0.012,1.067000031,3576.93707944243,150.177925114287,121.175130486488,0.041985061019659,0.0338767841458321,3468.71166992188,NA,0.0138016904926845,NA,0.0109943480384887,0.0101821700304353,0.00995211385444732,0.0170129852278189,0.0158234574382851,3195.03930664062,2907.0126953125,10949.8,8016.9,-0.0161555462200223,0.365839663710412,10881.1254095206,11218.8852588092,-0.0301063645359402,11218.8852588092,3464.12456544978,0.0325659519053723,0.121507160480223,0.0856553979515822,0.0990799289568161,0.171680788945164,0.0748011775988845,123.344329139218,83.480548442807,3426.75915432815,3340.78023631056,420.929032258065,391.910828025478,232.55625,220.397058823529,0.0740428744436231,0.68523025300536,1.295,1.1156,1.0794,271.7,216.9,84.3,0.0161943319838058,0.252650991240203,15.7,288.8,1006.2,0.0610216656728283,0.20604099244876,-0.0127388535031847,-0.01875,0.176470588235294,0.0708661417322835,0.121853281853282,0.160810326281821,0.0335371502686676,-0.00680898049319088
"5751",334518,2007,2.4,101.8,1.5,2.8,43.6,661.1,230.7,431.5,8.9,87.6,3.5,0.4767,207,269.7,1.113000035,0.927999973,0.879000008,1.121999979,0.055,0.970000029,0.055,0.970000029,4255.95598389723,706.82267428434,644.312401963427,0.166078478097916,0.151390761137009,58.5964279174805,NA,0.145482877060155,NA,0.163804187225643,0.169271403989918,0.190679609913107,0.184836574859951,0.192876722434003,26.7861557006836,27.1987743377686,621.6,641.3,0.0635456885456885,-0.0307188523312021,4858.45955597975,4466.92111755959,0.0876528660604755,4466.92111755959,3872.10727326028,0.0991317346210196,0.0344694261976075,1.18756392564332,-0.0151704864329858,-0.0415551952983749,0.30510457320721,731.700383062911,737.547075860319,3549.13330961289,3140.40689019737,179.791666666667,201.45,178.260869565217,156.12,-0.107512203193514,0.130085365853658,0.4971,0.5153,0.5399,5,8.5,5,0.78,-0.411764705882353,2,272.9,224.2,-0.0767172167707404,-0.0642737896494157,0.2,-0.130434782608696,-0.0800000000000001,-0.0384615384615385,-0.0410380205190103,-0.0353192315156219,-0.0455639933320985,-0.0493044550096849
"5770",334519,2007,31.8,1945.3,15.4,31.1,690.2,8880.3,3357.9,5531,195.2,1678.2,50.1,2.1241,1413.7,710.4,1.118999958,0.927999973,0.888999999,1.128999949,0.021,1.110999942,0.02,1.110000014,2353.1696580369,331.29723291588,299.80855776649,0.140787646174431,0.127406269311905,2251.0615234375,NA,0.0368828968748095,NA,0.0352918952232737,0.0319433502412539,0.0360307320146047,0.0331997521374525,0.0275653447165955,1993.84057617188,1636.55285644531,7870.1,7365.5,0.128359233046594,0.0685085873328356,8982.4081345994,7820.00515817236,0.148644783848034,7820.00515817236,1943.74573434424,0.210636564473693,0.199125108586407,0.129007780431213,0.218317250383597,0.172698597193793,0.0199895594772101,275.982802687678,234.78097508545,2021.87242512102,1667.76293165656,173.930817610063,174.921232876712,156.3367003367,135.183333333333,-0.00566206429237503,0.11887504661405,2.0417,1.9728,1.9494,174.8,186.7,114.4,0.116704805491991,-0.0637386181039099,29.2,713.2,1328.5,0.0641324802408732,0.0374853572823116,0.089041095890411,-0.0168350168350168,-0.01,-0.032258064516129,0.0403585247587794,0.0349249797242499,0.0120036934441366,0.00257148734828219
